Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-5,0,0,0,0
0,-4,0,0,0,0
0,-3,0,0,8,0
0,-2,0,0,0,8
0,-1,0,0,504,502
0,0,0,0,0,4
0,1,1,1,503,501
0,2,0,0,0,8
0,3,0,0,8,0
1,-5,0,0,2,0
1,-4,0,0,0,1
1,-3,0,0,62,63
1,-2,0,0,0,1
1,-1,0,0,448,447
1,0,0,0,0,0
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
2,-5,0,0,2,0
2,-4,0,0,0,1
2,-3,0,0,62,63
2,-2,0,0,0,1
2,-1,0,0,448,445
2,0,0,0,0,2
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
3,-5,0,0,2,0
3,-4,0,0,0,1
3,-3,0,0,62,63
3,-2,0,0,0,1
3,-1,0,0,448,445
3,0,0,0,0,2
3,1,0,0,0,0
3,2,0,0,0,0
3,3,0,0,0,0
4,-5,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,0,0
4,-2,0,0,0,0
4,-1,0,0,512,506
4,0,0,0,0,12
4,1,1,1,511,505
4,2,0,0,0,0
4,3,0,0,0,0
5,-5,0,0,1,0
5,-4,0,0,0,0
5,-3,0,0,24,13
5,-2,0,0,0,12
5,-1,0,0,487,487
5,0,0,0,0,0
5,1,0,0,0,0
5,2,0,0,0,0
5,3,0,0,0,0
6,-5,0,0,1,0
6,-4,0,0,0,0
6,-3,0,0,24,13
6,-2,0,0,0,12
6,-1,0,0,487,487
6,0,0,0,0,0
6,1,0,0,0,0
6,2,0,0,0,0
6,3,0,0,0,0
7,-5,0,0,1,0
7,-4,0,0,0,0
7,-3,0,0,24,13
7,-2,0,0,0,12
7,-1,0,0,487,487
7,0,0,0,0,0
7,1,0,0,0,0
7,2,0,0,0,0
7,3,0,0,0,0
8,-5,0,0,1,0
8,-4,0,0,0,0
8,-3,0,0,24,13
8,-2,0,0,0,12
8,-1,0,0,487,487
8,0,0,0,0,0
8,1,0,0,0,0
8,2,0,0,0,0
8,3,0,0,0,0
9,-5,0,0,1,0
9,-4,0,0,0,0
9,-3,0,0,24,13
9,-2,0,0,0,12
9,-1,0,0,487,487
9,0,0,0,0,0
9,1,0,0,0,0
9,2,0,0,0,0
9,3,0,0,0,0
